filename,xmin,ymin,xmax,ymax,label
img292.png,663,215,733,281,plane
img292.png,623,69,716,160,plane
img292.png,135,150,221,236,plane
img293.png,114,380,210,475,plane
img293.png,159,342,214,397,plane
img293.png,396,484,500,588,plane
img293.png,870,92,921,146,plane
img293.png,515,448,609,544,plane
img293.png,688,297,748,358,plane
img293.png,571,215,659,302,plane
img293.png,832,516,877,561,plane
img293.png,249,249,286,283,plane
img294.png,130,513,215,594,plane
img295.png,435,410,529,506,plane
img295.png,783,149,857,221,plane
img295.png,296,274,333,314,plane
img295.png,54,583,85,612,plane
img295.png,340,454,402,514,plane
img295.png,635,530,677,569,plane
img295.png,796,508,894,608,plane
img295.png,73,146,118,193,plane
img295.png,906,90,961,147,plane
img295.png,325,378,369,421,plane
img295.png,263,581,328,642,plane
img295.png,802,416,861,472,plane
img295.png,199,430,250,479,plane
img295.png,133,245,178,287,plane
img295.png,485,281,517,315,plane
img296.png,850,213,930,296,plane
img296.png,675,360,759,447,plane
img296.png,267,482,330,544,plane
img297.png,486,119,547,180,plane
img297.png,163,269,220,324,plane
img297.png,850,409,890,455,plane
img297.png,881,207,933,263,plane
img297.png,330,243,438,352,plane
img297.png,400,367,466,431,plane
img297.png,394,514,472,590,plane
img297.png,115,478,176,539,plane
img297.png,248,359,350,462,plane
img297.png,741,513,796,569,plane
img297.png,501,604,562,660,plane
img297.png,728,423,786,483,plane
img297.png,285,224,326,265,plane
img297.png,234,470,315,554,plane
img298.png,847,226,904,281,plane
img298.png,501,271,589,362,plane
img298.png,633,265,717,351,plane
img298.png,275,560,313,596,plane
img298.png,164,472,215,521,plane
img298.png,372,335,415,380,plane
img298.png,535,370,595,424,plane
img298.png,564,187,600,220,plane
img299.png,544,591,587,634,plane
img299.png,402,456,466,520,plane
img299.png,823,225,884,288,plane
img299.png,211,489,258,534,plane
img299.png,476,567,517,608,plane
img299.png,770,561,833,624,plane
img299.png,879,584,923,626,plane
img299.png,155,299,252,394,plane
img299.png,700,593,789,679,plane
img299.png,268,565,351,646,plane
img299.png,654,281,722,358,plane
img299.png,814,142,858,183,plane
img299.png,843,524,914,596,plane
img3.png,426,565,484,625,plane
img3.png,674,281,703,314,plane
img3.png,188,502,234,549,plane
img3.png,64,506,132,576,plane
img3.png,795,26,868,100,plane
img3.png,887,28,954,94,plane
img3.png,599,202,671,276,plane
img3.png,23,580,105,657,plane
img3.png,61,326,135,397,plane
img3.png,56,354,91,388,plane
img3.png,310,599,373,662,plane
img30.png,665,457,704,494,plane
img30.png,592,37,671,117,plane
img30.png,357,495,422,562,plane
img30.png,343,122,406,185,plane
img30.png,426,180,520,265,plane
img30.png,662,356,736,429,plane
img30.png,179,220,236,281,plane
img30.png,809,282,902,377,plane
img30.png,321,584,365,626,plane
img30.png,823,486,892,554,plane
img30.png,234,410,285,458,plane
img30.png,343,341,388,386,plane
img30.png,824,209,926,309,plane
img30.png,582,114,678,213,plane
img300.png,663,214,742,293,plane
img300.png,682,547,754,616,plane
img300.png,492,196,533,240,plane
img300.png,123,189,163,231,plane
img300.png,774,217,816,259,plane
img300.png,522,99,566,143,plane
img300.png,881,501,936,555,plane
img300.png,475,204,522,250,plane
img300.png,318,221,391,295,plane
img300.png,129,78,188,136,plane
img300.png,701,120,758,179,plane
img300.png,657,150,723,218,plane
img300.png,726,257,767,299,plane
img301.png,460,428,562,531,plane
img301.png,178,359,258,445,plane
img302.png,220,457,262,501,plane
img302.png,457,575,503,625,plane
img302.png,248,439,354,547,plane
img302.png,395,476,451,530,plane
img302.png,265,375,297,405,plane
img302.png,394,210,494,308,plane
img303.png,256,482,323,551,plane
img303.png,444,589,519,668,plane
img303.png,537,367,615,442,plane
img303.png,528,300,571,340,plane
img303.png,858,159,935,234,plane
img303.png,114,330,190,403,plane
img303.png,471,172,512,212,plane
img303.png,333,231,380,279,plane
img303.png,304,138,343,175,plane
img303.png,326,442,411,529,plane
img303.png,86,316,144,374,plane
img303.png,660,388,726,455,plane
img303.png,834,104,894,170,plane
img304.png,454,222,522,287,plane
img304.png,212,496,243,529,plane
img304.png,632,212,701,282,plane
img304.png,690,98,772,177,plane
img304.png,665,320,721,376,plane
img304.png,228,81,273,127,plane
img304.png,433,569,526,657,plane
img304.png,73,390,124,440,plane
img304.png,655,134,739,213,plane
img304.png,389,352,474,437,plane
img304.png,866,382,921,439,plane
img304.png,254,560,295,601,plane
img305.png,241,181,303,244,plane
img305.png,751,144,787,181,plane
img305.png,517,61,560,106,plane
img305.png,478,244,571,338,plane
img305.png,240,468,305,533,plane
img305.png,354,387,460,492,plane
img305.png,713,51,813,149,plane
img305.png,625,238,702,316,plane
img305.png,158,109,253,208,plane
img305.png,881,110,930,159,plane
img305.png,138,63,215,143,plane
img305.png,849,198,917,264,plane
img305.png,325,231,405,317,plane
img305.png,208,32,312,138,plane
img305.png,869,394,936,462,plane
img306.png,125,58,212,141,plane
img306.png,220,412,313,501,plane
img306.png,621,561,693,635,plane
img306.png,359,424,463,529,plane
img306.png,186,170,259,245,plane
img307.png,254,551,330,630,plane
img307.png,367,109,466,207,plane
img307.png,409,555,486,630,plane
img307.png,506,538,551,583,plane
img307.png,402,241,480,321,plane
img307.png,325,25,387,87,plane
img307.png,150,47,229,124,plane
img307.png,435,332,522,418,plane
img307.png,141,454,215,529,plane
img307.png,443,542,499,598,plane
img307.png,421,165,452,201,plane
img308.png,614,602,648,637,plane
img308.png,96,386,162,449,plane
img308.png,723,277,769,321,plane
img308.png,827,153,900,226,plane
img309.png,889,39,960,112,plane
img309.png,188,87,252,150,plane
img309.png,537,298,609,380,plane
img309.png,174,88,239,149,plane
img309.png,115,298,167,349,plane
img309.png,563,286,640,358,plane
img309.png,154,148,208,208,plane
img309.png,495,201,549,250,plane
img309.png,397,185,433,222,plane
img309.png,421,340,463,387,plane
img309.png,667,59,724,115,plane
img309.png,366,485,433,553,plane
img309.png,643,552,689,596,plane
img31.png,734,572,770,606,plane
img31.png,591,579,647,635,plane
img31.png,755,138,843,229,plane
img31.png,335,287,419,372,plane
img31.png,194,379,289,476,plane
img310.png,289,234,361,306,plane
img310.png,534,521,584,575,plane
img310.png,192,210,271,285,plane
img310.png,784,209,872,296,plane
img310.png,857,167,895,203,plane
img310.png,705,109,762,166,plane
img310.png,676,264,718,305,plane
img310.png,492,526,566,605,plane
img310.png,726,401,759,433,plane
img310.png,569,30,661,120,plane
img310.png,501,484,586,569,plane
img310.png,389,123,465,200,plane
img310.png,571,32,630,88,plane
img311.png,803,316,861,375,plane
img311.png,670,529,768,632,plane
img311.png,629,236,669,277,plane
img311.png,79,352,133,404,plane
img311.png,504,59,564,120,plane
img311.png,900,242,970,308,plane
img311.png,540,596,586,641,plane
img311.png,854,202,932,281,plane
img312.png,875,471,948,542,plane
img312.png,315,404,376,464,plane
img312.png,185,475,277,570,plane
img312.png,772,56,810,91,plane
img312.png,45,494,127,578,plane
img312.png,793,182,842,232,plane
img312.png,339,156,395,210,plane
img312.png,304,92,346,135,plane
img312.png,250,459,290,503,plane
img312.png,298,186,390,277,plane
img313.png,782,364,850,434,plane
img313.png,679,510,753,585,plane
img313.png,363,111,449,196,plane
img313.png,577,358,648,430,plane
img313.png,685,534,776,627,plane
img313.png,467,364,507,405,plane
img313.png,752,111,805,171,plane
img313.png,837,144,910,206,plane
img313.png,463,541,548,624,plane
img313.png,600,185,673,258,plane
img313.png,171,83,213,125,plane
img314.png,656,542,725,611,plane
img314.png,434,570,477,612,plane
img314.png,783,154,856,222,plane
img314.png,670,119,719,172,plane
img314.png,321,361,366,405,plane
img314.png,463,426,504,464,plane
img314.png,369,218,431,279,plane
img314.png,153,242,199,293,plane
img314.png,313,165,386,236,plane
img314.png,346,240,427,323,plane
img314.png,539,584,630,678,plane
img315.png,198,506,240,549,plane
img315.png,584,169,633,216,plane
img315.png,733,467,781,514,plane
img315.png,844,55,931,142,plane
img315.png,490,77,573,162,plane
img315.png,857,208,908,255,plane
img315.png,342,75,422,154,plane
img315.png,277,286,351,363,plane
img315.png,402,245,474,317,plane
img315.png,852,189,959,297,plane
img316.png,510,225,583,297,plane
img316.png,443,439,531,526,plane
img316.png,756,150,801,194,plane
img316.png,453,86,557,190,plane
img316.png,551,272,630,344,plane
img316.png,212,53,289,134,plane
img316.png,366,531,420,586,plane
img316.png,534,205,578,250,plane
img316.png,578,87,655,160,plane
img316.png,627,584,722,677,plane
img316.png,792,391,844,437,plane
img316.png,293,119,354,182,plane
img317.png,715,335,795,413,plane
img317.png,853,171,898,216,plane
img317.png,580,403,641,464,plane
img317.png,353,523,432,598,plane
img317.png,109,110,173,171,plane
img317.png,87,477,188,576,plane
img317.png,120,84,178,148,plane
img317.png,839,342,890,391,plane
img317.png,246,437,307,498,plane
img317.png,744,214,775,247,plane
img317.png,223,298,291,364,plane
img317.png,635,129,706,201,plane
img317.png,411,135,459,184,plane
img318.png,47,474,102,532,plane
img318.png,654,155,727,226,plane
img318.png,321,304,430,412,plane
img318.png,308,56,406,157,plane
img318.png,717,284,813,378,plane
img318.png,317,68,416,168,plane
img318.png,838,142,935,243,plane
img318.png,548,499,641,593,plane
img318.png,282,447,366,525,plane
img318.png,488,235,566,308,plane
img318.png,452,256,498,303,plane
img318.png,387,416,457,482,plane
img318.png,476,169,539,236,plane
img318.png,510,310,574,380,plane
img319.png,833,463,925,556,plane
img319.png,374,517,468,607,plane
img319.png,521,209,592,284,plane
img319.png,719,565,793,636,plane
img32.png,173,567,280,673,plane
img32.png,426,603,493,670,plane
img32.png,312,189,381,256,plane
img32.png,253,37,347,128,plane
img32.png,73,398,119,446,plane
img320.png,292,584,350,639,plane
img320.png,210,337,265,391,plane
img320.png,71,533,116,578,plane
img320.png,87,161,131,207,plane
img320.png,161,592,239,681,plane
img320.png,659,595,732,666,plane
img321.png,133,134,214,215,plane
img321.png,663,74,740,154,plane
img321.png,198,566,287,656,plane
img321.png,576,245,638,307,plane
img321.png,739,409,819,487,plane
img321.png,642,199,738,295,plane
img321.png,572,141,666,230,plane
img321.png,575,95,633,150,plane
img321.png,126,111,189,165,plane
img321.png,740,256,827,341,plane
img322.png,93,41,151,95,plane
img322.png,137,360,194,420,plane
img322.png,322,339,398,415,plane
img322.png,746,568,792,617,plane
img322.png,41,483,126,566,plane
img322.png,119,130,182,193,plane
img322.png,259,568,299,606,plane
img322.png,513,98,615,202,plane
img322.png,118,512,216,613,plane
img322.png,877,581,948,655,plane
img322.png,745,131,800,182,plane
img322.png,427,302,516,391,plane
img323.png,241,396,304,457,plane
img323.png,473,107,517,152,plane
img323.png,416,461,465,508,plane
img323.png,653,525,724,598,plane
img324.png,901,574,983,659,plane
img324.png,199,70,293,166,plane
img324.png,547,144,578,173,plane
img324.png,244,555,351,661,plane
img324.png,240,56,334,152,plane
img324.png,567,539,647,619,plane
img324.png,275,291,371,391,plane
img324.png,423,488,497,553,plane
img324.png,740,552,782,596,plane
img325.png,147,427,211,490,plane
img325.png,525,253,584,310,plane
img325.png,372,201,432,257,plane
img325.png,205,255,280,329,plane
img325.png,264,133,318,197,plane
img325.png,532,536,613,620,plane
img325.png,41,105,101,170,plane
img326.png,179,375,271,468,plane
img326.png,734,304,779,352,plane
img326.png,889,205,963,282,plane
img326.png,611,470,715,573,plane
img326.png,370,327,455,413,plane
img326.png,725,307,821,401,plane
img326.png,229,321,292,384,plane
img326.png,570,464,626,520,plane
img326.png,870,461,950,532,plane
img326.png,470,495,511,538,plane
img326.png,146,221,204,278,plane
img326.png,704,483,788,567,plane
img326.png,857,242,932,320,plane
img326.png,427,201,489,259,plane
img327.png,440,440,509,507,plane
img327.png,899,135,966,201,plane
img327.png,874,108,961,193,plane
img328.png,619,191,683,258,plane
img328.png,425,188,507,267,plane
img328.png,371,427,413,467,plane
img328.png,854,298,928,373,plane
img328.png,514,547,598,628,plane
img328.png,137,372,219,451,plane
img328.png,164,192,236,263,plane
img328.png,382,289,431,334,plane
img328.png,275,401,329,463,plane
img328.png,391,113,483,205,plane
img328.png,685,397,763,473,plane
img328.png,397,226,454,282,plane
img329.png,722,169,807,252,plane
img329.png,469,361,555,447,plane
img329.png,104,47,185,127,plane
img33.png,405,422,447,457,plane
img33.png,218,194,267,245,plane
img33.png,864,67,936,140,plane
img33.png,703,216,760,279,plane
img33.png,524,422,608,510,plane
img33.png,862,520,968,626,plane
img33.png,316,586,343,618,plane
img33.png,400,309,453,363,plane
img33.png,849,567,885,601,plane
img330.png,291,472,365,547,plane
img330.png,537,531,593,589,plane
img331.png,609,224,645,258,plane
img331.png,234,496,319,582,plane
img331.png,468,409,518,465,plane
img331.png,684,268,730,314,plane
img332.png,348,80,395,125,plane
img332.png,542,484,592,532,plane
img332.png,228,547,295,617,plane
img332.png,487,397,554,465,plane
img332.png,162,409,240,485,plane
img332.png,834,395,881,444,plane
img332.png,482,476,561,556,plane
img332.png,223,572,270,618,plane
img332.png,298,127,397,229,plane
img333.png,113,281,221,388,plane
img333.png,830,460,898,530,plane
img333.png,541,324,644,426,plane
img333.png,616,555,698,639,plane
img334.png,875,252,952,334,plane
img334.png,66,106,139,177,plane
img334.png,146,151,190,195,plane
img334.png,277,466,365,554,plane
img334.png,94,282,131,318,plane
img334.png,203,383,275,453,plane
img334.png,278,415,329,466,plane
img334.png,552,267,632,347,plane
img334.png,38,395,117,470,plane
img334.png,193,447,301,555,plane
img334.png,354,398,431,472,plane
img334.png,556,477,631,555,plane
img335.png,734,135,776,176,plane
img335.png,239,237,328,328,plane
img335.png,414,485,497,568,plane
img335.png,590,156,642,210,plane
img335.png,175,31,274,131,plane
img335.png,275,199,367,291,plane
img335.png,881,582,970,668,plane
img335.png,792,120,863,188,plane
img335.png,128,449,191,507,plane
img335.png,398,577,491,671,plane
img335.png,454,433,509,488,plane
img336.png,739,435,821,517,plane
img337.png,482,259,591,367,plane
img337.png,444,479,484,522,plane
img337.png,769,70,865,167,plane
img337.png,657,533,690,569,plane
img337.png,862,116,956,210,plane
img337.png,54,54,141,140,plane
img337.png,230,257,266,295,plane
img337.png,642,77,701,132,plane
img337.png,65,241,114,287,plane
img337.png,246,182,322,264,plane
img337.png,395,123,474,205,plane
img337.png,730,171,804,244,plane
img338.png,234,528,281,577,plane
img338.png,497,407,555,465,plane
img338.png,171,207,244,278,plane
img338.png,45,78,136,172,plane
img338.png,35,480,129,573,plane
img338.png,791,109,846,164,plane
img338.png,322,191,370,237,plane
img339.png,619,112,680,175,plane
img339.png,577,28,683,131,plane
img339.png,847,513,895,562,plane
img339.png,397,267,463,329,plane
img34.png,720,446,773,496,plane
img34.png,903,558,956,608,plane
img34.png,517,85,607,170,plane
img34.png,753,214,853,313,plane
img34.png,812,158,879,225,plane
img34.png,750,263,819,325,plane
img34.png,263,593,305,634,plane
img34.png,825,426,870,477,plane
img34.png,285,277,341,331,plane
img340.png,34,17,128,109,plane
img341.png,398,524,447,576,plane
img341.png,368,419,436,488,plane
img341.png,684,582,746,645,plane
img341.png,412,122,445,157,plane
img341.png,211,431,286,503,plane
img341.png,526,443,603,528,plane
img341.png,209,357,269,418,plane
img341.png,720,448,818,545,plane
img341.png,99,561,164,629,plane
img341.png,630,319,697,384,plane
img341.png,168,268,263,363,plane
img342.png,829,177,935,285,plane
img342.png,84,418,143,478,plane
img342.png,93,79,161,145,plane
img343.png,269,448,342,523,plane
img343.png,264,579,303,617,plane
img344.png,433,341,484,393,plane
img345.png,785,205,822,244,plane
img345.png,403,82,493,174,plane
img345.png,437,244,473,284,plane
img345.png,330,438,396,514,plane
img345.png,561,522,643,612,plane
img345.png,136,368,201,430,plane
img346.png,776,350,878,449,plane
img346.png,95,418,141,464,plane
img346.png,502,369,597,465,plane
img346.png,848,400,936,482,plane
img347.png,463,248,541,324,plane
img347.png,61,111,136,182,plane
img347.png,564,451,615,500,plane
img347.png,763,469,853,557,plane
img347.png,781,541,848,607,plane
img347.png,30,360,131,462,plane
img347.png,669,551,707,588,plane
img347.png,844,581,901,636,plane
img348.png,375,191,419,239,plane
img348.png,379,164,446,232,plane
img348.png,767,262,848,346,plane
img348.png,599,43,671,118,plane
img348.png,478,207,524,249,plane
img348.png,162,92,192,120,plane
img348.png,811,195,867,251,plane
img348.png,695,392,749,444,plane
img349.png,580,475,657,556,plane
img349.png,418,494,477,557,plane
img349.png,568,87,654,175,plane
img349.png,142,95,180,134,plane
img349.png,639,217,729,308,plane
img349.png,175,154,237,213,plane
img349.png,256,387,289,421,plane
img349.png,166,124,205,163,plane
img349.png,870,496,942,565,plane
img349.png,492,279,563,351,plane
img349.png,751,572,838,655,plane
img349.png,72,4,165,101,plane
img35.png,694,364,760,429,plane
img35.png,441,279,489,329,plane
img35.png,281,334,344,389,plane
img35.png,750,58,841,151,plane
img35.png,382,256,442,324,plane
img35.png,531,388,597,457,plane
img350.png,745,356,812,423,plane
img350.png,526,585,587,647,plane
img350.png,91,204,193,305,plane
img350.png,17,541,113,642,plane
img350.png,586,57,632,103,plane
img350.png,143,580,193,630,plane
img350.png,906,591,973,658,plane
img350.png,715,404,806,497,plane
img350.png,245,117,306,180,plane
img350.png,321,14,417,107,plane
img350.png,567,172,658,263,plane
img351.png,748,349,798,401,plane
img351.png,149,224,208,284,plane
img351.png,379,364,444,431,plane
img351.png,752,51,814,113,plane
img351.png,852,169,918,233,plane
img351.png,431,224,507,298,plane
img351.png,622,461,718,558,plane
img351.png,93,38,186,131,plane
img351.png,749,420,821,490,plane
img351.png,257,440,307,490,plane
img352.png,141,396,199,454,plane
img352.png,437,332,507,405,plane
img352.png,335,300,426,389,plane
img352.png,105,524,175,591,plane
img352.png,73,586,118,633,plane
img352.png,518,415,559,452,plane
img352.png,174,63,252,132,plane
img352.png,455,497,542,582,plane
img352.png,586,300,669,384,plane
img353.png,493,332,597,434,plane
img353.png,690,491,734,537,plane
img353.png,910,368,949,407,plane
img353.png,283,208,336,263,plane
img354.png,156,500,229,573,plane
img354.png,209,298,302,390,plane
img354.png,196,512,265,582,plane
img354.png,469,325,526,384,plane
img354.png,429,587,476,633,plane
img354.png,468,410,550,489,plane
img354.png,228,358,301,430,plane
img355.png,70,406,173,505,plane
img355.png,482,109,542,169,plane
img355.png,551,107,638,197,plane
img355.png,429,410,464,447,plane
img355.png,839,432,886,480,plane
img356.png,912,516,960,562,plane
img356.png,278,392,327,438,plane
img356.png,457,403,566,511,plane
img356.png,223,395,266,439,plane
img356.png,243,432,312,500,plane
img356.png,696,496,788,584,plane
img356.png,360,339,446,424,plane
img356.png,767,605,838,672,plane
img356.png,205,204,304,301,plane
img356.png,83,406,159,484,plane
img357.png,355,45,423,111,plane
img357.png,845,530,890,575,plane
img357.png,743,522,786,567,plane
img357.png,664,277,734,346,plane
img357.png,488,360,560,433,plane
img357.png,533,409,620,493,plane
img357.png,909,497,962,551,plane
img357.png,556,134,598,177,plane
img357.png,69,172,128,227,plane
img357.png,276,255,354,330,plane
img357.png,250,620,280,648,plane
img357.png,360,524,408,570,plane
img357.png,530,343,620,433,plane
img358.png,792,395,847,455,plane
img359.png,496,322,582,412,plane
img359.png,532,19,630,115,plane
img359.png,679,254,764,338,plane
img359.png,316,65,367,117,plane
img36.png,850,129,935,215,plane
img36.png,899,507,936,546,plane
img36.png,329,205,419,296,plane
img36.png,488,394,539,448,plane
img36.png,162,326,238,399,plane
img36.png,537,91,617,168,plane
img360.png,748,387,802,447,plane
img360.png,830,510,899,578,plane
img360.png,255,587,315,645,plane
img360.png,249,346,344,439,plane
img360.png,167,369,273,477,plane
img360.png,106,106,184,187,plane
img360.png,877,173,948,243,plane
img360.png,853,223,919,288,plane
img361.png,875,568,918,612,plane
img361.png,81,102,174,193,plane
img361.png,141,322,180,366,plane
img361.png,542,439,582,484,plane
img361.png,348,496,413,560,plane
img361.png,689,158,782,254,plane
img362.png,181,85,214,120,plane
img362.png,819,473,894,548,plane
img362.png,577,238,625,286,plane
img362.png,869,389,967,486,plane
img362.png,184,196,239,249,plane
img362.png,204,323,296,412,plane
img362.png,826,401,900,477,plane
img363.png,449,552,531,638,plane
img363.png,422,345,509,430,plane
img363.png,432,230,473,269,plane
img363.png,524,85,563,120,plane
img363.png,751,36,800,83,plane
img363.png,254,309,301,356,plane
img363.png,195,524,264,596,plane
img363.png,220,349,300,427,plane
img364.png,137,37,193,89,plane
img364.png,710,231,757,277,plane
img364.png,719,497,801,577,plane
img364.png,50,320,104,373,plane
img364.png,847,143,883,177,plane
img364.png,123,383,212,472,plane
img365.png,381,484,479,583,plane
img365.png,527,100,569,140,plane
img365.png,44,251,129,334,plane
img365.png,42,103,145,204,plane
img366.png,320,57,412,149,plane
img366.png,340,575,430,664,plane
img366.png,292,562,370,637,plane
img366.png,58,178,123,246,plane
img367.png,432,108,522,198,plane
img368.png,443,478,508,543,plane
img368.png,298,49,348,101,plane
img368.png,758,594,847,684,plane
img368.png,769,184,867,282,plane
img368.png,111,551,175,617,plane
img368.png,485,572,570,657,plane
img368.png,886,399,973,485,plane
img369.png,360,229,430,296,plane
img369.png,529,567,599,641,plane
img369.png,369,534,412,577,plane
img369.png,735,219,836,315,plane
img369.png,200,580,296,678,plane
img369.png,165,423,243,502,plane
img37.png,70,370,175,477,plane
img37.png,613,48,679,115,plane
img37.png,453,490,513,552,plane
img37.png,273,325,345,392,plane
img37.png,219,474,297,556,plane
img37.png,479,355,529,402,plane
img370.png,365,502,465,603,plane
img371.png,488,275,532,317,plane
img371.png,216,364,287,436,plane
img371.png,167,249,219,297,plane
img371.png,113,471,156,515,plane
img371.png,442,48,509,113,plane
img371.png,494,94,544,146,plane
img371.png,509,261,573,326,plane
img371.png,709,64,747,101,plane
img371.png,159,532,242,615,plane
img371.png,614,613,665,663,plane
img371.png,678,579,779,676,plane
img371.png,459,282,511,336,plane
img371.png,691,137,730,173,plane
img371.png,132,379,194,442,plane
img372.png,684,194,768,278,plane
img372.png,895,370,953,434,plane
img372.png,659,191,719,251,plane
img372.png,499,505,539,541,plane
img372.png,492,171,540,217,plane
img372.png,360,84,444,164,plane
img372.png,792,558,884,646,plane
img372.png,830,89,924,183,plane
img372.png,381,285,430,333,plane
img372.png,612,247,671,306,plane
img373.png,643,543,697,597,plane
img373.png,750,563,817,629,plane
img373.png,842,293,882,334,plane
img373.png,694,83,735,119,plane
img373.png,364,19,457,118,plane
img373.png,622,572,680,629,plane
img373.png,723,155,762,200,plane
img373.png,830,324,872,368,plane
img373.png,119,52,198,123,plane
img373.png,824,271,888,340,plane
img373.png,375,57,468,148,plane
img374.png,101,255,150,303,plane
img374.png,48,46,103,97,plane
img374.png,630,89,685,151,plane
img374.png,899,204,971,280,plane
img374.png,128,119,201,191,plane
img374.png,179,202,235,257,plane
img374.png,417,326,495,401,plane
img374.png,803,523,833,550,plane
img374.png,400,508,453,559,plane
img374.png,158,315,205,359,plane
img374.png,518,330,560,377,plane
img374.png,456,196,496,236,plane
img374.png,818,91,857,132,plane
img374.png,382,433,441,487,plane
img374.png,253,488,349,585,plane
img375.png,439,60,498,116,plane
img375.png,335,62,402,124,plane
img375.png,632,545,717,628,plane
img375.png,328,490,405,564,plane
img375.png,270,260,317,312,plane
img375.png,883,154,944,216,plane
img375.png,753,282,795,325,plane
img375.png,280,472,373,568,plane
img376.png,79,535,129,580,plane
img376.png,383,578,465,659,plane
img376.png,347,100,416,165,plane
img377.png,392,171,450,226,plane
img377.png,468,115,547,189,plane
img377.png,449,204,520,276,plane
img377.png,872,433,906,464,plane
img377.png,159,404,206,452,plane
img377.png,399,217,450,269,plane
img377.png,582,173,632,231,plane
img377.png,528,369,628,472,plane
img377.png,630,121,681,171,plane
img377.png,306,200,361,252,plane
img377.png,784,470,817,502,plane
img377.png,900,258,942,300,plane
img377.png,204,47,294,135,plane
img378.png,259,449,310,503,plane
img378.png,342,337,441,435,plane
img378.png,690,425,753,488,plane
img378.png,662,381,721,439,plane
img378.png,335,296,377,338,plane
img379.png,522,365,556,401,plane
img379.png,510,187,559,231,plane
img379.png,765,83,813,135,plane
img38.png,378,151,422,195,plane
img38.png,796,244,847,296,plane
img380.png,122,249,209,332,plane
img380.png,197,169,254,229,plane
img380.png,865,415,907,456,plane
img380.png,308,323,369,389,plane
img380.png,624,537,711,624,plane
img380.png,859,416,915,469,plane
img380.png,165,152,221,208,plane
img381.png,613,485,676,546,plane
img381.png,286,571,343,632,plane
img381.png,355,305,433,387,plane
img382.png,873,190,944,264,plane
img382.png,311,448,356,494,plane
img382.png,228,90,298,158,plane
img382.png,670,475,737,545,plane
img382.png,128,489,214,576,plane
img382.png,602,398,655,454,plane
img382.png,547,208,615,277,plane
img382.png,500,438,559,498,plane
img383.png,734,107,777,148,plane
img383.png,868,566,936,630,plane
img383.png,571,547,640,622,plane
img383.png,666,203,718,255,plane
img383.png,487,346,554,414,plane
img383.png,356,101,448,194,plane
img383.png,778,261,820,308,plane
img383.png,124,338,221,434,plane
img383.png,357,221,405,267,plane
img383.png,856,446,940,531,plane
img383.png,129,260,170,301,plane
img384.png,520,65,618,164,plane
img384.png,489,292,567,360,plane
img384.png,399,446,501,547,plane
img384.png,758,386,822,450,plane
img384.png,192,119,283,209,plane
img384.png,444,218,488,260,plane
img385.png,564,517,621,575,plane
img385.png,620,225,709,318,plane
img385.png,742,243,816,316,plane
img385.png,686,280,753,347,plane
img385.png,44,274,135,362,plane
img385.png,184,418,243,468,plane
img385.png,315,529,413,626,plane
img385.png,788,323,853,389,plane
img385.png,673,92,741,158,plane
img385.png,481,74,557,151,plane
img385.png,126,261,217,351,plane
img385.png,374,426,480,533,plane
img386.png,228,575,296,643,plane
img386.png,439,97,533,189,plane
img386.png,291,125,361,197,plane
img386.png,311,448,383,522,plane
img386.png,679,343,756,423,plane
img386.png,93,264,178,349,plane
img386.png,684,112,748,179,plane
img386.png,305,203,391,287,plane
img386.png,728,80,821,171,plane
img386.png,631,209,710,289,plane
img386.png,573,413,669,509,plane
img386.png,530,313,613,394,plane
img386.png,413,563,512,666,plane
img387.png,90,46,176,129,plane
img387.png,474,597,540,661,plane
img387.png,396,31,454,90,plane
img387.png,268,559,358,645,plane
img387.png,129,225,214,313,plane
img387.png,105,345,141,379,plane
img387.png,125,284,185,342,plane
img387.png,361,522,422,583,plane
img387.png,743,103,851,212,plane
img387.png,713,477,755,521,plane
img387.png,292,163,333,201,plane
img387.png,584,86,651,153,plane
img388.png,237,302,283,352,plane
img388.png,781,452,844,518,plane
img389.png,455,521,514,577,plane
img389.png,734,542,817,628,plane
img389.png,394,17,491,112,plane
img389.png,652,133,693,176,plane
img389.png,420,145,475,202,plane
img389.png,611,297,686,374,plane
img39.png,723,233,769,281,plane
img39.png,205,306,263,363,plane
img39.png,108,194,152,238,plane
img39.png,631,504,707,576,plane
img39.png,564,126,603,168,plane
img39.png,146,109,209,173,plane
img39.png,452,493,519,563,plane
img39.png,870,477,942,553,plane
img39.png,79,141,157,222,plane
img39.png,279,450,361,530,plane
img39.png,750,214,849,310,plane
img39.png,201,41,272,112,plane
img390.png,208,263,277,333,plane
img390.png,486,199,532,242,plane
img390.png,129,104,186,164,plane
img390.png,848,371,929,449,plane
img390.png,668,15,772,118,plane
img390.png,138,555,213,627,plane
img391.png,65,590,119,642,plane
img391.png,335,197,367,230,plane
img391.png,52,85,116,153,plane
img391.png,334,375,381,424,plane
img391.png,702,388,793,481,plane
img391.png,256,579,306,631,plane
img391.png,498,95,569,167,plane
img391.png,716,179,811,269,plane
img391.png,85,382,152,450,plane
img392.png,621,498,695,573,plane
img392.png,727,489,799,563,plane
img392.png,677,585,757,653,plane
img392.png,45,207,100,264,plane
img392.png,710,114,766,170,plane
img392.png,811,484,872,546,plane
img393.png,769,59,817,106,plane
img393.png,692,307,738,353,plane
img393.png,819,403,861,443,plane
img393.png,260,361,299,400,plane
img393.png,82,267,173,352,plane
